,gameId,playId,blitz,blitz_class,stunt,stunt_class
425,2021091204,1775,0.0,0.0,1,2
426,2021091204,1811,0.4583333333333333,4.583333333333333,1,6
427,2021091204,1916,0.0,0.0,0,0
428,2021091204,1938,1.0,10.0,1,0
429,2021091204,1979,0.0,0.0,0,0
430,2021091204,2034,0.0,0.0,0,0
431,2021091204,2148,1.0,2.0,0,0
432,2021091204,2196,0.0,0.0,0,0
433,2021091204,2263,1.0,1.0,0,0
434,2021091204,2345,0.0,0.0,0,0
435,2021091204,2367,0.0,0.0,0,0
436,2021091204,2421,0.0,0.0,0,0
437,2021091204,2447,1.0,2.0,2,12
438,2021091204,2596,1.0,4.666666666666667,5,44
439,2021091204,2652,0.0,0.0,1,2
440,2021091204,2699,1.0,2.0,0,0
441,2021091204,2742,0.0,0.0,1,4
442,2021091204,2766,0.0,0.0,2,12
443,2021091204,2876,1.0,2.0,0,0
444,2021091204,3017,0.0,0.0,0,0
445,2021091204,3060,0.0,0.0,0,0
446,2021091204,3100,0.0,0.0,0,0
447,2021091204,3171,1.0,2.0,0,0
448,2021091204,3195,1.0,4.833333333333333,4,32
449,2021091204,3255,1.0,2.0,2,11
450,2021091204,3351,0.875,8.75,0,0
451,2021091204,3375,0.041666666666666664,0.4166666666666667,0,0
452,2021091204,3404,0.0,0.0,1,4
453,2021091204,3444,0.0,0.0,1,4
454,2021091204,3479,0.0,0.0,1,6
455,2021091204,3504,0.0,0.0,0,0
456,2021091204,3533,0.0,0.0,1,4
457,2021091204,3597,1.0,1.0,2,4
458,2021091204,3638,0.375,0.375,0,0
459,2021091204,3662,0.0,0.0,0,0
460,2021091204,3691,0.0,0.0,0,0
461,2021091204,3719,0.0,0.0,1,4
462,2021091204,3741,0.0,0.0,2,6
463,2021091204,3774,0.0,0.0,1,2
464,2021091204,3808,0.375,3.75,1,0
465,2021091204,3832,0.0,0.0,0,0
466,2021091204,3856,0.0,0.0,0,0
467,2021091204,3880,0.125,0.5,1,0
468,2021091204,3908,0.0,0.0,1,6
469,2021091204,3973,0.0,0.0,2,6
470,2021091204,4042,0.0,0.0,0,0
471,2021091204,4082,0.0,0.0,0,0
472,2021091204,4106,0.0,0.0,0,0
473,2021091204,4135,0.0,0.0,1,2
474,2021091204,4164,1.0,1.0,0,0
475,2021091204,4199,0.0,0.0,0,0
476,2021091204,4253,0.0,0.0,1,6
477,2021091204,4401,0.0,0.0,1,2
478,2021091204,4441,0.0,0.0,2,8
479,2021091204,4463,0.0,0.0,2,6
480,2021091204,4492,0.0,0.0,1,2
481,2021091204,4514,0.0,0.0,1,6
482,2021091204,4555,0.0,0.0,0,0
483,2021091204,4581,0.0,0.0,0,0
484,2021091204,4607,0.0,0.0,1,2
485,2021091204,4629,0.0,0.0,1,6
486,2021091205,78,1.0,2.625,0,0
487,2021091205,100,0.0,0.0,0,0
488,2021091205,151,0.0,0.0,0,0
489,2021091205,249,0.6666666666666666,2.6666666666666665,1,2
490,2021091205,337,1.0,2.0,2,13
491,2021091205,404,1.0,2.0,1,4
492,2021091205,423,0.0,0.0,0,0
493,2021091205,447,0.0,0.0,0,0
494,2021091205,513,1.0,8.333333333333334,2,13
495,2021091205,643,0.0,0.0,0,0
496,2021091205,699,0.0,0.0,0,0
497,2021091205,745,0.0,0.0,0,0
498,2021091205,787,1.0,3.25,2,22
499,2021091205,811,1.0,2.0,0,0
500,2021091205,856,1.0,3.0,0,0
501,2021091205,878,0.0,0.0,0,0
502,2021091205,1050,0.0,0.0,1,2
503,2021091205,1091,0.0,0.0,2,6
504,2021091205,1157,1.0,2.0,0,0
505,2021091205,1179,0.0,0.0,0,0
506,2021091205,1212,0.0,0.0,2,6
507,2021091205,1278,0.0,0.0,0,0
508,2021091205,1359,1.0,2.0,0,0
509,2021091205,1404,1.0,2.0,0,0
510,2021091205,1426,1.0,3.25,2,8
511,2021091205,1494,0.0,0.0,1,4
512,2021091205,1518,0.875,8.75,0,0
513,2021091205,1667,0.75,7.5,1,2
514,2021091205,1711,0.0,0.0,1,4
515,2021091205,1739,0.5,5.0,0,0
516,2021091205,1808,0.0,0.0,0,0
517,2021091205,1924,0.7916666666666666,7.916666666666667,0,0
518,2021091205,1988,0.5416666666666666,5.416666666666667,0,0
519,2021091205,2042,1.0,4.875,2,20
520,2021091205,2075,1.0,8.666666666666666,1,0
521,2021091205,2097,0.0,0.0,0,0
522,2021091205,2183,0.0,0.0,1,6
523,2021091205,2223,0.0,0.0,0,0
524,2021091205,2245,0.0,0.0,0,0
525,2021091205,2297,0.25,2.5,0,0
526,2021091205,2325,0.0,0.0,1,4
527,2021091205,2388,0.375,3.75,1,2
528,2021091205,2429,0.0,0.0,2,6
529,2021091205,2581,0.5,0.5,2,6
530,2021091205,2681,0.0,0.0,0,0
531,2021091205,2795,0.0,0.0,3,14
532,2021091205,2838,0.0,0.0,0,0
533,2021091205,2966,0.3333333333333333,3.3333333333333335,0,0
534,2021091205,3053,1.0,3.1666666666666665,2,11
535,2021091205,3127,0.0,0.0,0,0
536,2021091205,3151,0.0,0.0,1,4
537,2021091205,3175,0.0,0.0,0,0
538,2021091205,3210,0.0,0.0,0,0
539,2021091205,3310,0.0,0.0,0,0
540,2021091205,3361,0.0,0.0,0,0
541,2021091205,3383,0.0,0.0,0,0
542,2021091205,3426,0.375,0.375,1,4
543,2021091205,3467,1.0,5.333333333333333,0,0
544,2021091205,3548,1.0,2.0,1,9
545,2021091205,3631,1.0,4.833333333333333,5,37
546,2021091205,3687,0.0,0.0,0,0
547,2021091205,3711,0.0,0.0,0,0
548,2021091205,3735,0.0,0.0,0,0
549,2021091205,3761,0.125,0.5,0,0
550,2021091205,3783,0.0,0.0,2,8
551,2021091205,3805,0.0,0.0,1,4
552,2021091205,3886,0.0,0.0,2,6
553,2021091205,4100,0.0,0.0,1,4
554,2021091205,4122,1.0,3.0,2,15
555,2021091205,4141,0.0,0.0,0,0
556,2021091205,4420,0.0,0.0,0,0
557,2021091205,4489,0.0,0.0,0,0
558,2021091205,4513,0.0,0.0,0,0
559,2021091205,4535,0.0,0.0,1,2
560,2021091205,4580,0.0,0.0,0,0
561,2021091205,4604,1.0,3.0,2,13
562,2021091205,4649,1.0,3.125,2,12
563,2021091205,4673,0.9166666666666666,9.166666666666666,0,0
564,2021091205,4695,0.0,0.0,0,0
565,2021091206,76,0.875,8.75,0,0
566,2021091206,98,1.0,2.0,1,7
567,2021091206,128,1.0,1.0,2,14
568,2021091206,152,0.0,0.0,0,0
569,2021091206,245,0.0,0.0,0,0
570,2021091206,269,1.0,3.0,0,0
571,2021091206,439,0.0,0.0,1,4
572,2021091206,506,1.0,1.0,3,23
573,2021091206,620,0.0,0.0,1,6
574,2021091206,649,1.0,1.0,2,13
575,2021091206,742,0.0,0.0,1,4
576,2021091206,855,1.0,1.0,1,4
577,2021091206,903,0.0,0.0,0,0
578,2021091206,948,0.0,0.0,1,2
579,2021091206,1040,1.0,2.0,0,0
580,2021091206,1064,0.0,0.0,0,0
581,2021091206,1130,0.0,0.0,0,0
582,2021091206,1171,1.0,2.75,3,21
583,2021091206,1195,1.0,1.0,0,0
584,2021091206,1246,1.0,9.75,0,0
585,2021091206,1320,0.5833333333333334,5.833333333333333,1,0
586,2021091206,1371,0.0,0.0,0,0
587,2021091206,1483,1.0,7.75,1,0
588,2021091206,1583,0.0,0.0,1,6
589,2021091206,1668,1.0,1.0,1,2
590,2021091206,1687,0.4583333333333333,0.4583333333333333,1,0
591,2021091206,1745,0.0,0.0,1,6
592,2021091206,1824,0.0,0.0,0,0
593,2021091206,1865,0.0,0.0,0,0
594,2021091206,1921,0.0,0.0,0,0
595,2021091206,1945,0.0,0.0,0,0
596,2021091206,2011,0.3333333333333333,3.3333333333333335,0,0
597,2021091206,2058,0.0,0.0,0,0
598,2021091206,2111,0.0,0.0,0,0
599,2021091206,2210,0.0,0.0,0,0
600,2021091206,2229,0.8333333333333334,8.333333333333334,0,0
601,2021091206,2253,0.125,1.25,1,6
602,2021091206,2301,1.0,2.0,0,0
603,2021091206,2347,0.5416666666666666,5.416666666666667,2,8
604,2021091206,2419,0.08333333333333333,0.8333333333333334,0,0
605,2021091206,2609,0.0,0.0,0,0
606,2021091206,2676,0.0,0.0,1,6
607,2021091206,2760,0.0,0.0,1,4
